mapping_type    icdo_code_mix   icdo_label_mix    ncit_id ncit_label  icdom_id    icdom_label icdot_id    icdot_label pgx_sample_example  pgx_example_link  pgx_sample_count
pgx code mix	icdom-89123~icdot-C49.9	Spindle cell rhabdomyosarcoma (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C6519	Spindle Cell Rhabdomyosarcoma	pgx:icdom-89123	Spindle cell rhabdomyosarcoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Spindle Cell Rhabdomyosarcoma	https://progenetix.org/services/ids/pgxbs-kftvl6wl	3
primary ICD-O M	icdom-89203	Alveolar rhabdomyosarcoma	NCIT:C3749	Alveolar Rhabdomyosarcoma			pgx:icdom-89203	Alveolar rhabdomyosarcoma			87
pgx code mix	icdom-89203~icdot-C34.9	Alveolar rhabdomyosarcoma (Lung, NOS)	NCIT:C3749	Alveolar rhabdomyosarcoma	pgx:icdom-89203	Alveolar rhabdomyosarcoma	pgx:icdot-C34.9	Lung, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvkt82	6
pgx code mix	icdom-89203~icdot-C49.9	Alveolar rhabdomyosarcoma (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C3749	Alveolar Rhabdomyosarcoma	pgx:icdom-89203	Alveolar rhabdomyosarcoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Alveolar Rhabdomyosarcoma	https://progenetix.org/services/ids/pgxbs-kftvl6nh	81
primary ICD-O M	icdom-89213	Rhabdomyosarcoma with ganglionic differentiation	NCIT:C4716	Ectomesenchymoma			pgx:icdom-89213	Rhabdomyosarcoma with ganglionic differentiation			0
primary ICD-O M	icdom-89300	Endometrial stromal nodule	NCIT:C4262	Endometrial Stromal Nodule			pgx:icdom-89300	Endometrial stromal nodule			0
primary ICD-O M	icdom-89303	Endometrial stromal sarcoma, NOS	NCIT:C8973	Endometrioid Stromal Sarcoma			pgx:icdom-89303	Endometrial stromal sarcoma, NOS			19
pgx code mix	icdom-89303~icdot-C54.1	Endometrial stromal sarcoma, NOS (Endometrium)	NCIT:C8973	Endometrioid Stromal Sarcoma	pgx:icdom-89303	Endometrial stromal sarcoma, NOS	pgx:icdot-C54.1	Endometrium	High-Grade Endometrial Stromal Sarcoma	https://progenetix.org/services/ids/pgxbs-kftvldfq	16
pgx code mix	icdom-89303~icdot-C55.9	Endometrial stromal sarcoma, NOS (Uterus, NOS)	NCIT:C8973	Endometrioid Stromal Sarcoma	pgx:icdom-89303	Endometrial stromal sarcoma, NOS	pgx:icdot-C55.9	Uterus, NOS	endometrial sarcoma [undifferentiated]	https://progenetix.org/services/ids/pgxbs-kftvh1in	3
primary ICD-O M	icdom-89313	Endometrial stromal sarcoma, low grade	NCIT:C4263	Low Grade Endometrioid Stromal Sarcoma			pgx:icdom-89313	Endometrial stromal sarcoma, low grade			13
pgx code mix	icdom-89313~icdot-C54.1	Endometrial stromal sarcoma, low grade (Endometrium)	NCIT:C4263	Low Grade Endometrioid Stromal Sarcoma	pgx:icdom-89313	Endometrial stromal sarcoma, low grade	pgx:icdot-C54.1	Endometrium	Low-Grade Endometrial Stromal Sarcoma	https://progenetix.org/services/ids/pgxbs-kftvldgs	13
primary ICD-O M	icdom-89320	Adenomyoma	NCIT:C3726	Adenomyoma			pgx:icdom-89320	Adenomyoma			0
primary ICD-O M	icdom-89333	Adenosarcoma	NCIT:C9474	Adenosarcoma			pgx:icdom-89333	Adenosarcoma			23
pgx code mix	icdom-89333~icdot-C54.9	Adenosarcoma (Corpus uteri)	NCIT:C6336	Uterine Corpus Adenosarcoma	pgx:icdom-89333	Adenosarcoma	pgx:icdot-C54.9	Corpus uteri	Uterine Adenosarcoma	https://progenetix.org/services/ids/pgxbs-kftvldhh	7
pgx code mix	icdom-89333~icdot-C55.9	Adenosarcoma (Uterus, NOS)	NCIT:C6336	Uterine Corpus Adenosarcoma	pgx:icdom-89333	Adenosarcoma	pgx:icdot-C55.9	Uterus, NOS	Uterine adenosarcoma	https://progenetix.org/services/ids/pgxbs-kftvkijn	15
pgx code mix	icdom-89333~icdot-C56.9	Adenosarcoma (Ovary)	NCIT:C7317	Ovarian adenosarcoma	pgx:icdom-89333	Adenosarcoma	pgx:icdot-C56.9	Ovary	Ovarian adenosarcoma	https://progenetix.org/services/ids/pgxbs-kftvkjn8	1
primary ICD-O M	icdom-89343	Carcinofibroma					pgx:icdom-89343	Carcinofibroma			0
primary ICD-O M	icdom-89350	Stromal tumor, benign	NCIT:C66772	Benign Stromal Tumor			pgx:icdom-89350	Stromal tumor, benign			0
primary ICD-O M	icdom-89351	Stromal tumor, NOS	NCIT:C6781	Stromal Neoplasm			pgx:icdom-89351	Stromal tumor, NOS			0
primary ICD-O M	icdom-89353	Stromal sarcoma, NOS	NCIT:C6926	Stromal Sarcoma			pgx:icdom-89353	Stromal sarcoma, NOS			0
primary ICD-O M	icdom-89360	Gastrointestinal stromal tumor, benign	NCIT:C27242	Low Risk Gastrointestinal Stromal Tumor			pgx:icdom-89360	Gastrointestinal stromal tumor, benign			81
pgx code mix	icdom-89360~icdot-C16.9	Gastrointestinal stromal tumor, benign (Stomach, NOS)	NCIT:C53998	Benign Gastrointestinal Stromal Tumor	pgx:icdom-89360	Gastrointestinal stromal tumor, benign	pgx:icdot-C16.9	Stomach, NOS	Gastrointestinal stromal tumor, benign	https://progenetix.org/services/ids/pgxbs-l08ai18i	59
pgx code mix	icdom-89360~icdot-C17.9	Gastrointestinal stromal tumor, benign (Small intestine, NOS)	NCIT:C53998	Benign Gastrointestinal Stromal Tumor	pgx:icdom-89360	Gastrointestinal stromal tumor, benign	pgx:icdot-C17.9	Small intestine, NOS	gastrointestinal stroma tumor [Probably Benign]	https://progenetix.org/services/ids/pgxbs-l08ai1ar	4
pgx code mix	icdom-89360~icdot-C18.1	Gastrointestinal stromal tumor, benign (Appendix)	NCIT:C53998	Benign Gastrointestinal Stromal Tumor	pgx:icdom-89360	Gastrointestinal stromal tumor, benign	pgx:icdot-C18.1	Appendix	Gastrointestinal stromal tumor [vermiform appendix]	https://progenetix.org/services/ids/pgxbs-l08ai1bb	1
pgx code mix	icdom-89360~icdot-C20.9	Gastrointestinal stromal tumor, benign (Rectum, NOS)	NCIT:C53998	Benign Gastrointestinal Stromal Tumor	pgx:icdom-89360	Gastrointestinal stromal tumor, benign	pgx:icdot-C20.9	Rectum, NOS	gastrointestinal stroma tumor [Probably Benign]	https://progenetix.org/services/ids/pgxbs-l08ai1bl	1
pgx code mix	icdom-89360~icdot-C49.9	Gastrointestinal stromal tumor, benign (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C53998	Benign Gastrointestinal Stromal Tumor	pgx:icdom-89360	Gastrointestinal stromal tumor, benign	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Gastrointestinal stroma tumor [benign, spindle cell, jejunum]	https://progenetix.org/services/ids/pgxbs-l08ai1iw	16
primary ICD-O M	icdom-89361	Gastrointestinal stromal tumor, NOS	NCIT:C3868	Gastrointestinal Stromal Tumor			pgx:icdom-89361	Gastrointestinal stromal tumor, NOS			260
pgx code mix	icdom-89361~icdot-C16.9	Gastrointestinal stromal tumor, NOS (Stomach, NOS)	NCIT:C3868	Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C16.9	Stomach, NOS	Gastrointestinal Stromal Tumor	https://progenetix.org/services/ids/pgxbs-kftvla8w	225
pgx code mix	icdom-89361~icdot-C17.9	Gastrointestinal stromal tumor, NOS (Small intestine, NOS)	NCIT:C5811	Small Intestinal Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C17.9	Small intestine, NOS	gastrointestinal stroma tumor [Low Malignant Potential]	https://progenetix.org/services/ids/pgxbs-kftvh4jx	13
pgx code mix	icdom-89361~icdot-C18.9	Gastrointestinal stromal tumor, NOS (Colon, NOS)	NCIT:C3868	Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C18.9	Colon, NOS	Gastrointestinal stromal tumor, uncertain malignant potential	https://progenetix.org/services/ids/pgxbs-kftvgxa5	1
pgx code mix	icdom-89361~icdot-C20.9	Gastrointestinal stromal tumor, NOS (Rectum, NOS)	NCIT:C3868	Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C20.9	Rectum, NOS	Gastrointestinal stromal tumor, uncertain malignant potential	https://progenetix.org/services/ids/pgxbs-kftvgxaa	1
pgx code mix	icdom-89361~icdot-C38.3	Gastrointestinal stromal tumor, NOS (Mediastinum, NOS)	NCIT:C3868	Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C38.3	Mediastinum, NOS	gastrointestinal stroma tumor	https://progenetix.org/services/ids/pgxbs-kftvhdtz	1
pgx code mix	icdom-89361~icdot-C38.4	Gastrointestinal stromal tumor, NOS (Pleura, NOS)	NCIT:C3868	Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C38.4	Pleura, NOS	gastrointestinal stroma tumor	https://progenetix.org/services/ids/pgxbs-kftvhdub	11
pgx code mix	icdom-89361~icdot-C47.9	Gastrointestinal stromal tumor, NOS (Autonomic nervous system, NOS)	NCIT:C3868	Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C47.9	Autonomic nervous system, NOS	gastrointestinal autonomic nerve tumor	https://progenetix.org/services/ids/pgxbs-kftvh8ms	5
pgx code mix	icdom-89361~icdot-C49.9	Gastrointestinal stromal tumor, NOS (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C3868	Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Gastrointestinal stromal tumor, uncertain malignant potential	https://progenetix.org/services/ids/pgxbs-kftvgxap	1
pgx code mix	icdom-89361~icdot-C51.0	Gastrointestinal stromal tumor, NOS (Labium majus)	NCIT:C3868	Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C51.0	Labium majus	gastrointestinal stromal tumor, low biological potential	https://progenetix.org/services/ids/pgxbs-kftvgwp6	1
pgx code mix	icdom-89361~icdot-C76.2	Gastrointestinal stromal tumor, NOS (Abdomen, NOS)	NCIT:C3868	Gastrointestinal Stromal Tumor	pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	pgx:icdot-C76.2	Abdomen, NOS	Gastrointestinal stromal tumor, uncertain malignant potential	https://progenetix.org/services/ids/pgxbs-kftvgx9o	1
primary ICD-O M	icdom-89363	Gastrointestinal stromal sarcoma	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor			pgx:icdom-89363	Gastrointestinal stromal sarcoma			625
pgx code mix	icdom-89363~icdot-C15.9	Gastrointestinal stromal sarcoma (Esophagus, NOS)	NCIT:C53999	Malignant Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C15.9	Esophagus, NOS	gastrointestinal stroma tumor [Probably Malignant]	https://progenetix.org/services/ids/pgxbs-l08ai5db	1
pgx code mix	icdom-89363~icdot-C16.9	Gastrointestinal stromal sarcoma (Stomach, NOS)	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C16.9	Stomach, NOS	gastrointestinal stromal tumor [stomach]	https://progenetix.org/services/ids/pgxbs-l08ai2vv	391
pgx code mix	icdom-89363~icdot-C16.9	Gastrointestinal stromal sarcoma (Stomach, NOS)	NCIT:C3486	Epithelioid cell type gastrointestinal stromal tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C16.9	Stomach, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvkshf	3
pgx code mix	icdom-89363~icdot-C17.9	Gastrointestinal stromal sarcoma (Small intestine, NOS)	NCIT:C150738	Metastatic Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C17.9	Small intestine, NOS	gastrointestinal stroma tumor [Malignant, metastasized]	https://progenetix.org/services/ids/pgxbs-l08ai6lx	2
pgx code mix	icdom-89363~icdot-C17.9	Gastrointestinal stromal sarcoma (Small intestine, NOS)	NCIT:C53999	Malignant Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C17.9	Small intestine, NOS	Gastrointestinal stroma tumor [malignant, spindle cell, small intestine]	https://progenetix.org/services/ids/pgxbs-l08ai5qa	108
pgx code mix	icdom-89363~icdot-C18.7	Gastrointestinal stromal sarcoma (Sigmoid colon)	NCIT:C53999	Malignant Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C18.7	Sigmoid colon	Gastrointestinal stroma tumor [malignant, epithelioid, sigmoid colon]	https://progenetix.org/services/ids/pgxbs-l08ai5s4	2
pgx code mix	icdom-89363~icdot-C18.9	Gastrointestinal stromal sarcoma (Colon, NOS)	NCIT:C53999	Malignant Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C18.9	Colon, NOS	gastrointestinal stromal tumor [colon]	https://progenetix.org/services/ids/pgxbs-l08ai5yg	7
pgx code mix	icdom-89363~icdot-C20.9	Gastrointestinal stromal sarcoma (Rectum, NOS)	NCIT:C53999	Malignant Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C20.9	Rectum, NOS	Gastrointestinal stroma tumor [malignant, spindle cell, rectum]	https://progenetix.org/services/ids/pgxbs-l08ai66i	11
pgx code mix	icdom-89363~icdot-C22.0	Gastrointestinal stromal sarcoma (Liver)	NCIT:C53999	Malignant Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C22.0	Liver	gastrointestinal stromal tumor [malignant, metastasis]	https://progenetix.org/services/ids/pgxbs-l08ai6b1	5
pgx code mix	icdom-89363~icdot-C48.9	Gastrointestinal stromal sarcoma (retroperitoneum and peritoneum)	NCIT:C53999	Malignant Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C48.9	retroperitoneum and peritoneum	gastrointestinal stromal tumor [peritoneum]	https://progenetix.org/services/ids/pgxbs-l08ai6k7	11
pgx code mix	icdom-89363~icdot-C49.9	Gastrointestinal stromal sarcoma (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Gastrointestinal stroma tumor [malignant, spindle cell, stomach]	https://progenetix.org/services/ids/pgxbs-l08ai3ej	59
pgx code mix	icdom-89363~icdot-C56.9	Gastrointestinal stromal sarcoma (Ovary)	NCIT:C150738	Metastatic Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C56.9	Ovary	gastrointestinal stromal tumor [malignant, metastasis]	https://progenetix.org/services/ids/pgxbs-l08ai6mo	1
pgx code mix	icdom-89363~icdot-C56.9	Gastrointestinal stromal sarcoma (Ovary)	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C56.9	Ovary	gastrointestinal stromal tumor, high biological potential	https://progenetix.org/services/ids/pgxbs-l08ai3f0	1
pgx code mix	icdom-89363~icdot-C76.2	Gastrointestinal stromal sarcoma (Abdomen, NOS)	NCIT:C150738	Metastatic Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C76.2	Abdomen, NOS	gastrointestinal stromal tumor [malignant, metastasis]	https://progenetix.org/services/ids/pgxbs-l08ai700	19
pgx code mix	icdom-89363~icdot-C76.2	Gastrointestinal stromal sarcoma (Abdomen, NOS)	NCIT:C27243	High Risk Gastrointestinal Stromal Tumor	pgx:icdom-89363	Gastrointestinal stromal sarcoma	pgx:icdot-C76.2	Abdomen, NOS	gastrointestinal stromal tumor, high biological potential	https://progenetix.org/services/ids/pgxbs-l08ai3j1	4
primary ICD-O M	icdom-89400	Pleomorphic adenoma	NCIT:C8602	Pleomorphic Adenoma			pgx:icdom-89400	Pleomorphic adenoma			0
primary ICD-O M	icdom-89403	Mixed tumor, malignant, NOS	NCIT:C8025	Malignant Mixed Tumor of the Salivary Gland			pgx:icdom-89403	Mixed tumor, malignant, NOS			8
pgx code mix	icdom-89403~icdot-C16.9	Mixed tumor, malignant, NOS (Stomach, NOS)	NCIT:C5250	Gastric signet ring cell adenocarcinoma	pgx:icdom-89403	Mixed tumor, malignant, NOS	pgx:icdot-C16.9	Stomach, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvktb7	3
pgx code mix	icdom-89403~icdot-C56.9	Mixed tumor, malignant, NOS (Ovary)	NCIT:C40090	Ovarian Seromucinous Carcinoma	pgx:icdom-89403	Mixed tumor, malignant, NOS	pgx:icdot-C56.9	Ovary	Mixed Ovarian Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvl9uo	5
primary ICD-O M	icdom-89413	Carcinoma in pleomorphic adenoma	NCIT:C4397	Carcinoma ex Pleomorphic Adenoma			pgx:icdom-89413	Carcinoma in pleomorphic adenoma			0
primary ICD-O M	icdom-89503	Mullerian mixed tumor	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor			pgx:icdom-89503	Mullerian mixed tumor			45
pgx code mix	icdom-89503~icdot-C54.1	Mullerian mixed tumor (Endometrium)	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	pgx:icdom-89503	Mullerian mixed tumor	pgx:icdot-C54.1	Endometrium	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi7ib	25
pgx code mix	icdom-89503~icdot-C54.2	Mullerian mixed tumor (Myometrium)	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	pgx:icdom-89503	Mullerian mixed tumor	pgx:icdot-C54.2	Myometrium	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi29m	1
pgx code mix	icdom-89503~icdot-C54.3	Mullerian mixed tumor (Fundus uteri)	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	pgx:icdom-89503	Mullerian mixed tumor	pgx:icdot-C54.3	Fundus uteri	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi3pr	2
pgx code mix	icdom-89503~icdot-C54.9	Mullerian mixed tumor (Corpus uteri)	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	pgx:icdom-89503	Mullerian mixed tumor	pgx:icdot-C54.9	Corpus uteri	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi910	1
pgx code mix	icdom-89503~icdot-C55.9	Mullerian mixed tumor (Uterus, NOS)	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	pgx:icdom-89503	Mullerian mixed tumor	pgx:icdot-C55.9	Uterus, NOS	Mullerian mixed tumor	https://progenetix.org/services/ids/pgxbs-l08ai710	16
primary ICD-O M	icdom-89513	Mesodermal mixed tumor	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor			pgx:icdom-89513	Mesodermal mixed tumor			2
pgx code mix	icdom-89513~icdot-C55.9	Mesodermal mixed tumor (Uterus, NOS)	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	pgx:icdom-89513	Mesodermal mixed tumor	pgx:icdot-C55.9	Uterus, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi54w	1
pgx code mix	icdom-89513~icdot-C56.9	Mesodermal mixed tumor (Ovary)	NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	pgx:icdom-89513	Mesodermal mixed tumor	pgx:icdot-C56.9	Ovary	ovarian tumor [Malignant mixed mesodermal tumor]	https://progenetix.org/services/ids/pgxbs-l08ai71j	1
primary ICD-O M	icdom-89590	Benign cystic nephroma	NCIT:C7504	Cystic Nephroma			pgx:icdom-89590	Benign cystic nephroma			0
primary ICD-O M	icdom-89591	Cystic partially differentiated nephroblastoma	NCIT:C6897	Cystic Partially Differentiated Nephroblastoma			pgx:icdom-89591	Cystic partially differentiated nephroblastoma			0
primary ICD-O M	icdom-89593	Malignant cystic nephroma	NCIT:C6897	Cystic Partially Differentiated Nephroblastoma			pgx:icdom-89593	Malignant cystic nephroma			0
primary ICD-O M	icdom-89601	Mesoblastic nephroma					pgx:icdom-89601	Mesoblastic nephroma			0
primary ICD-O M	icdom-89603	Nephroblastoma, NOS	NCIT:C40407	Kidney Wilms Tumor			pgx:icdom-89603	Nephroblastoma, NOS			446
pgx code mix	icdom-89603~icdot-C64.9	Nephroblastoma, NOS (Kidney, NOS)	NCIT:C40407	Kidney Wilms Tumor	pgx:icdom-89603	Nephroblastoma, NOS	pgx:icdot-C64.9	Kidney, NOS	'Wilms'' Tumor'	https://progenetix.org/services/ids/pgxbs-kftvldnb	446
primary ICD-O M	icdom-89633	Malignant rhabdoid tumor	NCIT:C3808	Rhabdoid Tumor			pgx:icdom-89633	Malignant rhabdoid tumor			22
pgx code mix	icdom-89633~icdot-C22.0	Malignant rhabdoid tumor (Liver)	NCIT:C7115	Liver and Intrahepatic Bile Duct Malignant Non-Epithelial Neoplasm	pgx:icdom-89633	Malignant rhabdoid tumor	pgx:icdot-C22.0	Liver	rhabdoid tumor [extrarenal]	https://progenetix.org/services/ids/pgxbs-kftvgqgo	2
pgx code mix	icdom-89633~icdot-C49.9	Malignant rhabdoid tumor (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C6906	Atypical Teratoid/Rhabdoid Tumor	pgx:icdom-89633	Malignant rhabdoid tumor	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	extra-renal rhabdoid tumour [p53mut, Li-Fraumeni syndrome]	https://progenetix.org/services/ids/pgxbs-kftvj381	5
pgx code mix	icdom-89633~icdot-C64.9	Malignant rhabdoid tumor (Kidney, NOS)	NCIT:C8715	Rhabdoid tumor of the kidney	pgx:icdom-89633	Malignant rhabdoid tumor	pgx:icdot-C64.9	Kidney, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvkshd	13
pgx code mix	icdom-89633~icdot-C71.9	Malignant rhabdoid tumor (Brain, NOS)	NCIT:C6906	Atypical Teratoid/Rhabdoid Tumor	pgx:icdom-89633	Malignant rhabdoid tumor	pgx:icdot-C71.9	Brain, NOS	Extrarenal rhabdoid tumor	https://progenetix.org/services/ids/pgxbs-kftvgqek	1
pgx code mix	icdom-89633~icdot-C77.9	Malignant rhabdoid tumor (Lymph node, NOS)	NCIT:C6906	Atypical Teratoid/Rhabdoid Tumor	pgx:icdom-89633	Malignant rhabdoid tumor	pgx:icdot-C77.9	Lymph node, NOS	rhabdoid tumor [extrarenal]	https://progenetix.org/services/ids/pgxbs-kftvgqgr	1
primary ICD-O M	icdom-89643	Clear cell sarcoma of kidney	NCIT:C4264	Clear Cell Sarcoma of the Kidney			pgx:icdom-89643	Clear cell sarcoma of kidney			31
pgx code mix	icdom-89643~icdot-C64.9	Clear cell sarcoma of kidney (Kidney, NOS)	NCIT:C4264	Clear Cell Sarcoma of the Kidney	pgx:icdom-89643	Clear cell sarcoma of kidney	pgx:icdot-C64.9	Kidney, NOS	Clear cell sarcoma of kidney	https://progenetix.org/services/ids/pgxbs-kftvhf45	31
primary ICD-O M	icdom-89650	Nephrogenic adenofibroma	NCIT:C39812	Metanephric Adenofibroma			pgx:icdom-89650	Nephrogenic adenofibroma			0
primary ICD-O M	icdom-89660	Renomedullary interstitial cell tumor					pgx:icdom-89660	Renomedullary interstitial cell tumor			0
primary ICD-O M	icdom-89670	Ossifying renal tumor					pgx:icdom-89670	Ossifying renal tumor			0
primary ICD-O M	icdom-89703	Hepatoblastoma	NCIT:C3728	Hepatoblastoma			pgx:icdom-89703	Hepatoblastoma			182
pgx code mix	icdom-89703~icdot-C22.0	Hepatoblastoma (Liver)	NCIT:C3728	Hepatoblastoma	pgx:icdom-89703	Hepatoblastoma	pgx:icdot-C22.0	Liver	Hepatoblastoma	https://progenetix.org/services/ids/pgxbs-kftvl9g7	182
primary ICD-O M	icdom-89713	Pancreatoblastoma	NCIT:C4265	Pancreatoblastoma			pgx:icdom-89713	Pancreatoblastoma			2
pgx code mix	icdom-89713~icdot-C25.9	Pancreatoblastoma (Pancreas, NOS)	NCIT:C4265	Pancreatoblastoma	pgx:icdom-89713	Pancreatoblastoma	pgx:icdot-C25.9	Pancreas, NOS	Pancreatoblastoma	https://progenetix.org/services/ids/pgxbs-kftvl7rm	2
primary ICD-O M	icdom-89723	Pulmonary blastoma	NCIT:C3732	Pulmonary Blastoma			pgx:icdom-89723	Pulmonary blastoma			0
primary ICD-O M	icdom-89733	Pleuropulmonary blastoma	NCIT:C5669	Pleuropulmonary Blastoma			pgx:icdom-89733	Pleuropulmonary blastoma			7
pgx code mix	icdom-89733~icdot-C34.9	Pleuropulmonary blastoma (Lung, NOS)	NCIT:C5669	Pleuropulmonary Blastoma	pgx:icdom-89733	Pleuropulmonary blastoma	pgx:icdot-C34.9	Lung, NOS	pleuropulmonary blastoma	https://progenetix.org/services/ids/pgxbs-kftvk9i7	2
